subset_name,pair,model_a,model_b,layer,id,cosine_similarity,cosine_drift
top_ut_margin_shift,Base–UT,base,ut,1,712_col,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,27_row,0.9999999403953552,5.960464477539063e-08
top_ut_margin_shift,Base–UT,base,ut,1,1800_col,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,2118_col,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,2250_col,0.9999999403953552,5.960464477539063e-08
top_ut_margin_shift,Base–UT,base,ut,1,2_col,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,4_col,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,2253_row,0.9999999403953552,5.960464477539063e-08
top_ut_margin_shift,Base–UT,base,ut,1,703_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,692_col,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,2106_col,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,2106_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,2105_col,0.9999998807907104,1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,2104_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,1,2104_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,1,2099_col,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,2099_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,723_col,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,723_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,1,623_row,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,619_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,618_row,0.9999998807907104,1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,616_col,0.9999998211860657,1.7881393432617188e-07
top_ut_margin_shift,Base–UT,base,ut,1,632_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1685_col,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1685_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1684_row,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,116_row,0.9999998807907104,1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,113_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,112_col,1.0,0.0
